user_id,full_name,email,phone,date_of_birth,gender,city,address_area,lat,lon,created_at,is_active
71d32f2a-6a80-484c-9dde-98233178dbef,Citra Utami,citra.utami662@yahoo.com,082047906094,2002-03-01,F,medan,Medan Kota,3.555413,98.708962,2022-09-17 14:48:46,0
325125c7-87db-44a5-a2a9-bbf8fb9dab7b,Putri Saputra,putri.saputra188@yahoo.com,088172779536,1979-10-14,M,medan,Medan Timur,3.640145,98.749746,2022-10-27 09:50:46,1
3221c050-9ab9-420e-87f8-26f7d7f46823,Ayu Anggraini,ayu.anggraini72@gmail.com,084897662335,2000-08-24,F,medan,Medan Timur,3.585581,98.746284,2022-07-03 00:32:39,0
bdd284b4-f6b6-496b-b7ef-070530a1c723,Rizky Suharto,rizky.suharto196@outlook.com,084936515110,2004-06-28,F,surabaya,Surabaya Barat,-7.275999,112.711731,2023-04-29 14:46:27,0
a4bba383-19c4-4804-be1b-e46fe6f7a96b,Aldi Rahayu,aldi.rahayu488@gmail.com,085364505900,1983-04-17,M,surabaya,Surabaya Barat,-7.29176,112.718214,2023-10-11 11:59:47,1
7315dee5-0b6e-4f24-aaa7-7e69e1394c09,Rizky Saputra,rizky.saputra547@outlook.com,081295994293,1982-03-10,F,surabaya,Surabaya Timur,-7.295312,112.790304,2023-03-28 10:01:28,0
652428ac-e63e-4c74-82c6-ede774e19561,Budi Utami,budi.utami68@yahoo.com,089957558261,1994-04-16,F,jakarta,Jakarta Pusat,-6.149765,106.848381,2022-04-09 23:44:35,1
203a9bc2-fdc2-42b5-89e8-a86ffd4d0874,Wahyu Wati,wahyu.wati142@gmail.com,085645124652,2002-03-02,M,jakarta,Jakarta Timur,-6.211806,106.955713,2022-11-17 11:15:39,1
8d76028d-a6fb-4a8b-8cff-1156ab5b2d7b,Rizky Saputra,rizky.saputra851@outlook.com,081723456105,2007-06-05,F,jakarta,Jakarta Utara,-6.109581,106.891783,2022-07-07 18:06:51,1
1b1b11df-d69f-4d8e-a277-13041af12cdd,Rina Hidayat,rina.hidayat319@gmail.com,084375946847,1985-07-19,M,surabaya,Surabaya Pusat,-7.239914,112.733687,2023-11-14 14:03:24,1
88935fde-7cc4-48d2-9c4d-e3c6198fa820,Fifi Putra,fifi.putra229@gmail.com,085291982796,1997-12-09,F,surabaya,Surabaya Pusat,-7.249132,112.732517,2023-09-15 06:05:46,1
ae4a226a-7be7-49f1-994f-2e59f56d1c6f,Gilang Putra,gilang.putra986@outlook.com,085192739430,1990-11-14,F,jakarta,Jakarta Selatan,-6.222479,106.84099,2023-09-04 16:22:26,0
663c5984-15d5-487a-a724-9a2111353438,Citra Kusuma,citra.kusuma171@yahoo.com,083050425690,1993-12-25,M,jakarta,Jakarta Barat,-6.16754,106.78761,2022-11-09 18:34:28,1
7c2e4180-de91-47b3-90e1-a14759e1273c,Yoga Santoso,yoga.santoso589@gmail.com,089117462790,1991-05-27,F,jakarta,Jakarta Pusat,-6.14981,106.827162,2022-11-12 19:11:10,1
0ee019b5-f62f-4810-9ec4-2d446e75fe2f,Dinda Pratama,dinda.pratama863@outlook.com,085152694510,1980-11-02,F,surabaya,Surabaya Barat,-7.284945,112.681613,2022-05-17 17:33:03,1
66574dd5-522e-4d46-a441-35d492e4b427,Maya Anggraini,maya.anggraini768@gmail.com,086569441626,1987-05-19,M,jakarta,Jakarta Timur,-6.188076,106.935856,2023-04-29 02:24:48,1
4caedb90-2d27-4b33-8bea-38a3d2fcf42a,Budi Suharto,budi.suharto328@gmail.com,089589183626,1975-12-12,M,medan,Medan Kota,3.597874,98.678017,2023-02-03 18:10:27,0
5d0474e3-c79b-4e77-819e-a011ff53d7ff,Ayu Wati,ayu.wati818@outlook.com,082239704405,1979-01-16,M,surabaya,Surabaya Timur,-7.277757,112.772834,2022-08-04 08:01:12,1
4708fdaf-4b4d-4d11-9253-849ae6c12fc8,Nisa Suharto,nisa.suharto104@gmail.com,082949341935,1994-05-01,F,jakarta,Jakarta Selatan,-6.274953,106.868861,2022-05-29 06:12:46,0
f30e6e30-37ff-40f1-9e85-a44341b1b25f,Dimas Saputra,dimas.saputra75@yahoo.com,081626846136,1979-03-11,M,jakarta,Jakarta Pusat,-6.16654,106.837342,2023-09-29 00:32:13,1
116fbaac-73bf-456f-a520-058bba822e1b,Dimas Setiawan,dimas.setiawan880@yahoo.com,081688887625,1981-11-23,M,medan,Medan Timur,3.586284,98.74736,2022-08-01 08:13:31,1
73d454fd-af42-4bf4-a67e-db38eedaf4f6,Ahmad Wijaya,ahmad.wijaya608@outlook.com,083059839839,1987-02-05,F,jakarta,Jakarta Barat,-6.132685,106.771462,2022-06-30 15:25:23,1
94ef0c36-6c87-493a-aa7b-aa975e6dc8ea,Ayu Wati,ayu.wati751@yahoo.com,081256881785,1978-12-23,F,medan,Medan Timur,3.585276,98.704557,2023-04-20 18:20:46,1
cd2e0054-7a32-4242-9621-01138c157b2b,Dimas Anggraini,dimas.anggraini510@yahoo.com,085576595836,1971-07-14,M,jakarta,Jakarta Utara,-6.111482,106.867045,2022-05-15 21:35:09,1
c61138ce-5de6-472d-9903-3be28c3aae45,Nisa Wijaya,nisa.wijaya763@yahoo.com,082719990292,2006-11-28,F,medan,Medan Barat,3.562302,98.671995,2023-11-24 15:56:01,0
65774e69-99e5-4e4b-b1dc-3cf9b9bd5509,Budi Nugroho,budi.nugroho447@gmail.com,085015574806,1982-03-02,F,jakarta,Jakarta Barat,-6.173429,106.80992,2023-04-17 13:24:50,0
47c7e012-4a6f-4450-9ed1-ecb496a8c017,Kevin Nugroho,kevin.nugroho899@gmail.com,084935480895,2007-04-23,F,surabaya,Surabaya Barat,-7.266618,112.679402,2022-01-19 14:59:42,1
a2e5678e-caa6-491c-b655-e530981f27b4,Indah Suharto,indah.suharto784@yahoo.com,082216718289,1977-10-05,F,surabaya,Surabaya Timur,-7.296206,112.752207,2023-10-08 12:02:39,1
a7b89475-db21-49d6-8603-436668482113,Reza Hidayat,reza.hidayat673@gmail.com,085942624704,1999-09-04,F,surabaya,Surabaya Timur,-7.279288,112.764052,2023-01-30 18:34:54,0
ef341c1a-66af-4ea0-9ef3-b94d910831ea,Gilang Firmansyah,gilang.firmansyah362@yahoo.com,088616139914,1986-11-02,F,surabaya,Surabaya Timur,-7.226614,112.75443,2022-09-17 11:32:30,0
3b3193a5-a09a-42ff-afd9-68c9c3f89825,Rina Setiawan,rina.setiawan36@gmail.com,087130949025,1995-03-27,M,surabaya,Surabaya Timur,-7.224134,112.76901,2023-07-17 08:23:01,1
63172341-f0e9-4faf-bb29-1708714c4934,Eko Firmansyah,eko.firmansyah198@yahoo.com,083657205032,1990-05-01,F,surabaya,Surabaya Timur,-7.205636,112.764519,2023-02-05 14:33:25,1
5c323bd4-5853-45f4-b9e6-7e71d58c219f,Sari Pratama,sari.pratama51@yahoo.com,088769518126,1997-10-19,F,surabaya,Surabaya Timur,-7.228808,112.751439,2022-03-22 04:32:13,1
a6520b8a-3085-4c3d-8e9f-909d0b7295fb,Kevin Saputra,kevin.saputra82@yahoo.com,085974532685,1980-10-02,F,medan,Medan Barat,3.580378,98.640221,2022-10-22 07:32:47,0
328f4f1c-4684-47d4-be90-16e2fa5c3520,Arif Nugroho,arif.nugroho915@gmail.com,082067040732,1983-06-14,M,medan,Medan Barat,3.553419,98.658059,2022-09-30 16:52:18,1
59130442-6316-458e-8126-652ea3943ccf,Arif Wijaya,arif.wijaya516@gmail.com,089098022819,1992-04-19,M,medan,Medan Kota,3.619784,98.667426,2022-01-13 15:03:42,1
0633c766-1868-462a-b8d9-b9a431e6c005,Nisa Rahayu,nisa.rahayu777@gmail.com,084073045482,1994-08-26,M,jakarta,Jakarta Barat,-6.153537,106.816906,2022-01-15 07:31:57,1
fc8b290e-ae7c-4860-b494-9d8c8df16ba7,Dewi Utami,dewi.utami802@gmail.com,086324459435,1987-05-18,F,jakarta,Jakarta Timur,-6.200487,106.931293,2023-06-07 23:10:43,1
382fe08d-e015-406f-a000-6b7e2fcbb652,Eko Rahayu,eko.rahayu979@yahoo.com,085353117431,1965-11-02,F,jakarta,Jakarta Pusat,-6.169975,106.853239,2022-08-18 17:52:36,1
914536f3-6700-4f51-9b24-1b352890ea94,Yoga Saputra,yoga.saputra564@gmail.com,088276568701,1989-11-15,M,surabaya,Surabaya Timur,-7.228008,112.78329,2023-02-09 05:29:18,0
58b3032f-c05c-4849-a4d8-07fd08ce0eda,Budi Pratama,budi.pratama818@yahoo.com,084180618914,1978-11-02,M,jakarta,Jakarta Barat,-6.161125,106.771338,2022-01-24 05:32:16,1
bc40228b-65f7-4d4c-aa0d-10c6ffbda81b,Fifi Saputra,fifi.saputra232@gmail.com,087247309803,1970-08-19,F,medan,Medan Kota,3.571901,98.693056,2022-09-01 23:05:50,1
54f5afb6-f4c1-42a8-9adf-7b61b9aef0a0,Wahyu Pratama,wahyu.pratama368@gmail.com,087691287012,1988-03-05,F,medan,Medan Barat,3.55763,98.66096,2022-05-01 13:11:29,0
49224138-b197-439d-9eb8-43d64b54a751,Eko Pratama,eko.pratama39@gmail.com,083848516457,1966-06-13,F,medan,Medan Timur,3.608295,98.700209,2022-12-17 18:34:53,1
9a6c9d82-7a68-4913-b1ed-a55d40bf4428,Yoga Anggraini,yoga.anggraini45@yahoo.com,082379334562,2004-03-25,M,jakarta,Jakarta Barat,-6.176059,106.769517,2022-09-19 14:40:21,1
f1e9dae4-3b93-4d4e-a339-418220ffdde3,Citra Wijaya,citra.wijaya871@gmail.com,083787727463,1972-08-17,F,medan,Medan Barat,3.571568,98.665482,2023-08-23 02:31:25,1
0f823e8c-1f7b-42f6-98cd-eeee29925b4e,Aldi Putra,aldi.putra199@yahoo.com,082053806657,1972-08-13,F,medan,Medan Timur,3.622995,98.729185,2023-10-07 00:03:43,1
311dcc6a-3427-4fad-8628-a87e31ab6b8d,Citra Suharto,citra.suharto711@outlook.com,082943696985,1998-09-27,F,medan,Medan Barat,3.557765,98.637237,2022-05-29 15:49:16,1
899ad065-7d66-462d-a477-b5ca62b97ae3,Mega Santoso,mega.santoso232@gmail.com,082481539870,1966-12-05,F,jakarta,Jakarta Timur,-6.226529,106.878449,2023-06-12 10:13:20,0
133de081-dee1-4844-b5b8-9afe054180a6,Citra Wijaya,citra.wijaya619@gmail.com,089587007847,1990-01-13,M,surabaya,Surabaya Timur,-7.218783,112.796004,2022-01-20 00:50:55,1
6bfce589-6fdc-42f0-a4fa-689a5f4be9a1,Maya Wijaya,maya.wijaya851@gmail.com,088492629613,1972-12-11,F,medan,Medan Kota,3.611135,98.68975,2023-05-26 21:51:41,1
0414fa4f-99e5-4c9b-bb0f-24498ec0576a,Lestari Putra,lestari.putra217@yahoo.com,081816075564,1978-05-03,F,medan,Medan Timur,3.614034,98.72801,2022-03-14 10:03:07,1
e8edbd1c-a1cf-459d-b557-cbe6277dbf56,Tari Setiawan,tari.setiawan649@gmail.com,084911302913,1985-02-23,M,jakarta,Jakarta Utara,-6.135854,106.914387,2022-05-02 14:43:14,1
f139e8b4-9172-41b5-a8f2-ae83e0f8e340,Budi Suharto,budi.suharto320@yahoo.com,081477421330,1987-07-01,F,surabaya,Surabaya Pusat,-7.252203,112.741745,2023-09-08 11:07:30,1
78ba157d-60f2-487c-b7ad-5721a50cc144,Bagas Nugroho,bagas.nugroho540@gmail.com,081812923389,1976-02-09,F,medan,Medan Barat,3.555004,98.663029,2023-08-16 13:59:55,0
f14bce87-76ef-4c13-83f3-8386b49975b3,Eko Nugroho,eko.nugroho336@outlook.com,087090482789,1981-01-15,F,medan,Medan Barat,3.57369,98.677318,2022-01-22 05:18:27,1
8066f1f7-d5d8-44da-9744-58981595b648,Yoga Utami,yoga.utami944@outlook.com,086710497942,2002-04-08,M,jakarta,Jakarta Timur,-6.223448,106.938006,2023-07-04 22:25:46,1
2c5c0dba-fb8d-4a04-ad5a-cbb612fa611f,Ahmad Kusuma,ahmad.kusuma836@outlook.com,086150326991,1968-01-27,F,medan,Medan Timur,3.647877,98.730744,2022-01-14 03:26:14,1
de6e433c-66c8-420c-b051-3c769ba2bed6,Ayu Wijaya,ayu.wijaya720@outlook.com,088116103320,1986-08-13,M,jakarta,Jakarta Timur,-6.174092,106.919601,2022-03-10 00:46:45,1
785dc9ed-6d43-4142-87d1-6063d40cb81b,Hendra Rahayu,hendra.rahayu303@yahoo.com,082232245731,1984-04-13,M,jakarta,Jakarta Pusat,-6.140124,106.850128,2022-10-29 18:07:00,1
012d5d91-9552-4a5e-9210-d2b894b9f0d6,Bagas Hidayat,bagas.hidayat476@outlook.com,084885353945,1988-11-21,F,jakarta,Jakarta Pusat,-6.165169,106.83453,2023-01-31 04:04:40,1
c2f868ea-2ee8-460b-9985-f997db43be55,Ayu Hidayat,ayu.hidayat828@gmail.com,081317188330,1993-08-01,M,surabaya,Surabaya Pusat,-7.251308,112.747964,2022-12-12 06:22:29,0
3712e08c-4888-4ccf-a934-1deeebc9a75b,Fifi Pratama,fifi.pratama829@gmail.com,081469612966,1997-02-04,M,jakarta,Jakarta Timur,-6.21868,106.96982,2022-12-10 13:59:49,1
a24ff5ba-0a2c-4668-bda6-36508d8d82fd,Siti Suharto,siti.suharto631@gmail.com,083122458835,1981-05-10,M,surabaya,Surabaya Timur,-7.224111,112.791607,2023-09-22 06:21:35,1
12ddfa54-6792-4bad-9d6f-4c7615f8f5e1,Ayu Pratama,ayu.pratama682@outlook.com,087650673081,2006-10-24,F,medan,Medan Timur,3.609601,98.713966,2023-06-29 17:43:58,1
a1bf2c8e-3424-4874-9b46-feb1d6abe502,Dinda Putra,dinda.putra697@gmail.com,083741425510,1987-04-01,M,medan,Medan Kota,3.566017,98.718995,2022-08-30 15:38:08,1
16746c17-72bf-468b-bb89-e18a4a1ccd9a,Maya Hidayat,maya.hidayat735@gmail.com,088874105410,2005-08-08,M,medan,Medan Timur,3.608295,98.717399,2022-12-19 23:11:18,1
fd034030-9052-477e-935d-c4c1bb379816,Eko Suharto,eko.suharto519@yahoo.com,082936316891,1999-06-28,F,surabaya,Surabaya Barat,-7.261833,112.698613,2023-10-29 06:58:21,1
8327435c-73ba-486a-921a-bfcb4c5e440b,Dinda Firmansyah,dinda.firmansyah832@yahoo.com,088070832175,2006-02-09,M,surabaya,Surabaya Pusat,-7.236576,112.733069,2023-12-20 18:29:28,1
cc765c95-1a52-4338-ac91-d730abf1b39e,Arif Nugroho,arif.nugroho940@outlook.com,085969098537,1966-07-01,F,medan,Medan Timur,3.594053,98.706218,2022-10-10 14:25:22,1
64a6f2c5-fc83-4507-92cc-601f9cc08c73,Eko Wijaya,eko.wijaya902@outlook.com,082562154482,1972-06-01,F,medan,Medan Kota,3.607733,98.682376,2023-06-26 18:04:50,1
99c29e15-70ee-4151-9902-22d057996294,Gilang Utami,gilang.utami548@outlook.com,088670110808,1964-02-10,F,medan,Medan Barat,3.569657,98.650032,2022-10-08 02:25:46,0
8aa1ce2f-5f0e-4afe-8cb0-bf3cbdb61cb7,Lestari Kusuma,lestari.kusuma487@outlook.com,082282612653,1989-07-24,M,jakarta,Jakarta Selatan,-6.22007,106.808987,2022-10-09 06:19:44,1
abdf10b5-9e57-45d8-8ef5-9da09fe79ce7,Dimas Santoso,dimas.santoso637@gmail.com,085917193528,1964-01-22,M,jakarta,Jakarta Utara,-6.10665,106.884845,2023-09-01 18:33:43,1
40272692-780d-435d-b180-4c471a630fe4,Nisa Wijaya,nisa.wijaya426@gmail.com,088471696280,1976-09-09,F,surabaya,Surabaya Timur,-7.294462,112.790899,2023-08-23 02:22:24,1
0ecf9d38-d2dc-4b9a-b6ca-dddb5e30b3fa,Lestari Anggraini,lestari.anggraini570@outlook.com,082797932551,1976-09-28,F,jakarta,Jakarta Pusat,-6.14506,106.82006,2023-06-02 07:18:55,0
f7d29b43-1210-4ae5-94b6-a79eb1619810,Reza Saputra,reza.saputra726@outlook.com,086174165645,1972-04-22,M,surabaya,Surabaya Timur,-7.294877,112.78402,2022-02-27 03:33:46,1
5929b872-38ea-491a-842c-79a393a7b05e,Lestari Saputra,lestari.saputra967@yahoo.com,089042884958,2004-07-28,F,medan,Medan Timur,3.598368,98.706243,2022-09-04 05:29:36,0
9238ee1e-0e8c-46b0-b471-0d5447cf84d7,Arif Setiawan,arif.setiawan561@gmail.com,082712817399,1990-04-25,M,jakarta,Jakarta Utara,-6.13446,106.918783,2023-02-13 18:22:13,0
2b2b9876-bbfe-47c4-938a-2ff399e5084d,Hendra Firmansyah,hendra.firmansyah999@outlook.com,083813899798,1973-04-14,F,medan,Medan Kota,3.583648,98.654419,2023-08-17 20:44:57,1
2e43fed9-042a-4948-bda8-30a20657d01d,Bagas Pratama,bagas.pratama325@outlook.com,088889330049,1968-07-28,F,surabaya,Surabaya Timur,-7.256364,112.761937,2022-12-04 12:30:49,1
aa52ab4b-ab9f-4762-9861-9550114cc815,Lestari Wijaya,lestari.wijaya731@outlook.com,083998394347,1975-06-05,M,jakarta,Jakarta Selatan,-6.265266,106.852524,2023-11-19 19:07:29,0
8704f105-20e0-464e-ba24-a7716281c4c7,Ayu Nugroho,ayu.nugroho598@yahoo.com,088793834759,2000-06-28,M,medan,Medan Kota,3.562236,98.712164,2023-12-29 05:34:09,1
c9794ee9-ffcf-4b83-b0f8-24b76dde8ffc,Rizky Suharto,rizky.suharto309@outlook.com,087647369049,1979-12-21,F,medan,Medan Kota,3.61349,98.679013,2023-08-19 13:08:33,0
fc9a5718-afba-443c-91d4-e9246af7446c,Ahmad Suharto,ahmad.suharto802@gmail.com,083816218599,1991-05-01,M,surabaya,Surabaya Pusat,-7.235116,112.747676,2022-09-06 22:04:44,0
6922e5e8-c848-4d25-a7f2-eeb1fa462309,Mega Utami,mega.utami692@outlook.com,089817487508,2004-07-23,M,medan,Medan Kota,3.608864,98.672208,2023-08-29 20:13:49,0
10d6760e-91e0-477e-a6d1-7bf89b02815d,Indah Rahayu,indah.rahayu591@gmail.com,089830393586,1965-12-24,F,surabaya,Surabaya Barat,-7.253546,112.653649,2022-10-31 01:21:39,1
9ba1c72e-1219-4fe2-8436-b47f8432e456,Maya Hidayat,maya.hidayat405@outlook.com,081239039901,1973-04-11,F,medan,Medan Kota,3.558136,98.6625,2022-02-26 06:45:25,1
3ea4e75f-705d-4530-8c79-2a18e188830d,Yoga Utami,yoga.utami975@yahoo.com,086940518226,1993-10-07,F,jakarta,Jakarta Utara,-6.127221,106.885789,2023-01-15 17:06:00,1
85480a88-574f-43f4-8af1-b7f31ab5311e,Eko Suharto,eko.suharto738@yahoo.com,084421453927,1968-02-16,M,medan,Medan Kota,3.589503,98.695045,2022-11-01 02:20:29,0
1cf92be0-ebff-414c-a3b9-9bbb9d156c18,Mega Hidayat,mega.hidayat981@outlook.com,086967859742,1970-02-06,F,jakarta,Jakarta Selatan,-6.208952,106.824056,2023-03-08 13:20:22,1
723435e8-2437-427d-8fa6-b5b51607cb7f,Budi Setiawan,budi.setiawan44@yahoo.com,086043453059,1966-12-17,M,surabaya,Surabaya Pusat,-7.261789,112.730613,2023-03-25 23:22:52,1
9c523b84-94ec-4e78-941e-62b2ebeb29da,Bagas Nugroho,bagas.nugroho229@gmail.com,082415276822,1994-11-23,M,surabaya,Surabaya Barat,-7.250289,112.689103,2022-03-06 15:25:04,1
035f4efd-bae0-4c54-9269-f59263521350,Mega Putra,mega.putra942@yahoo.com,087956833358,1973-03-01,F,surabaya,Surabaya Barat,-7.288524,112.679873,2022-04-14 20:59:18,1
64adf1c0-1870-4098-8b62-c1bc1f9459cc,Putri Kusuma,putri.kusuma558@yahoo.com,084219308637,1991-11-23,M,jakarta,Jakarta Utara,-6.122032,106.822251,2023-01-16 15:19:10,0
630e5725-5288-4cdf-aa4f-3aa6d0fd7fe3,Maya Anggraini,maya.anggraini336@yahoo.com,085222264065,2007-12-01,M,jakarta,Jakarta Timur,-6.217375,106.887271,2022-10-10 06:52:00,1
1b4306c5-8848-4d11-bda5-8bcbfc64d5aa,Sari Putra,sari.putra263@outlook.com,082627290104,1991-03-07,M,jakarta,Jakarta Utara,-6.135407,106.850357,2022-01-10 23:49:09,1
f6353870-ea67-416b-ba35-84debb4d5dcb,Ayu Rahayu,ayu.rahayu40@gmail.com,089380994079,1978-01-23,M,medan,Medan Kota,3.619722,98.659425,2023-06-05 03:28:14,1
b4ec3360-4f93-40dd-9960-1adfe48ff262,Fajar Nugroho,fajar.nugroho339@gmail.com,088325398534,1991-10-05,M,surabaya,Surabaya Pusat,-7.234914,112.742795,2023-11-03 10:51:59,1
892a8716-82a5-4e3f-a686-9caf80c0d8d3,Gilang Saputra,gilang.saputra804@yahoo.com,088861741869,1999-08-24,F,medan,Medan Timur,3.607748,98.706198,2022-01-08 04:25:39,1
7338558e-5f86-4c61-95b3-657ca42c4e7c,Rizky Wijaya,rizky.wijaya966@gmail.com,085923366770,1991-07-09,F,jakarta,Jakarta Pusat,-6.166102,106.833922,2022-01-04 07:51:47,1
e56c5154-df67-40aa-b0e1-a5eedf4d8321,Dimas Setiawan,dimas.setiawan29@gmail.com,085298031820,1970-08-14,F,surabaya,Surabaya Timur,-7.271261,112.789439,2022-04-21 20:08:40,0
5392e9c1-4952-46b7-8b1f-9040447593f4,Putri Wijaya,putri.wijaya122@yahoo.com,081052661256,1965-11-20,F,surabaya,Surabaya Pusat,-7.249371,112.741727,2023-04-23 21:32:09,0
86338355-a704-40f5-8d3e-63c27f299d50,Wahyu Rahayu,wahyu.rahayu382@gmail.com,089942821904,1974-03-22,M,jakarta,Jakarta Selatan,-6.267783,106.856917,2022-09-09 22:49:45,1
b53500eb-7eac-44cd-af75-38444a4863f8,Mega Saputra,mega.saputra278@outlook.com,081751079014,1995-07-06,F,medan,Medan Timur,3.611154,98.715208,2023-08-03 13:16:54,1
616e0f56-6bb5-4350-b2f6-430aaeaee325,Dewi Saputra,dewi.saputra338@gmail.com,085152861263,1996-11-14,M,surabaya,Surabaya Barat,-7.297664,112.657455,2022-12-26 15:04:23,0
25fc47bc-2a67-4241-badc-62ac5a9b1081,Siti Pratama,siti.pratama85@yahoo.com,084581339972,2001-01-08,M,surabaya,Surabaya Timur,-7.244784,112.758858,2022-07-17 20:27:25,1
51bb59db-a019-40b7-bfed-cb7b3a4ac776,Dinda Wijaya,dinda.wijaya857@outlook.com,086519047209,1983-03-06,M,surabaya,Surabaya Timur,-7.299301,112.787962,2022-10-13 19:34:23,1
772a3cb3-426c-4905-99ab-6c1616c162fc,Reza Kusuma,reza.kusuma47@yahoo.com,085585635834,1990-08-11,F,surabaya,Surabaya Barat,-7.266962,112.675513,2023-01-21 04:43:09,1
12ffd8f1-d049-4246-9a9c-7ecd0b3163e2,Citra Setiawan,citra.setiawan229@gmail.com,084954474154,1993-07-05,F,jakarta,Jakarta Selatan,-6.201475,106.869155,2023-11-10 21:27:21,1
99a407ef-e6c6-46b1-9421-4aba1c067a7f,Budi Setiawan,budi.setiawan584@yahoo.com,087786563179,1993-01-26,M,medan,Medan Timur,3.587286,98.749866,2023-11-14 02:43:57,1
e64dcc7c-4f33-404e-9369-c4e92358195e,Fajar Hidayat,fajar.hidayat727@outlook.com,088660460632,1967-01-17,M,surabaya,Surabaya Pusat,-7.262739,112.745532,2022-07-31 11:56:21,0
4fdd0813-793d-4e99-a8a4-1057a7c7d1d4,Bagas Firmansyah,bagas.firmansyah592@outlook.com,088592869735,1978-01-22,F,medan,Medan Timur,3.632383,98.706495,2022-08-07 01:48:24,0
7817b873-bd3c-4ab3-bb4d-4ea4eea5ea7b,Yoga Utami,yoga.utami774@outlook.com,087187486054,2002-03-15,M,jakarta,Jakarta Pusat,-6.14883,106.856526,2023-05-07 23:27:14,1
